week_end,week_label,market,investor,basis,sales,purchases,balance
2025-01-31,2025年1月第4週,東証プライム,都銀・地銀等,金額,38809.096,12048.769,-26760.327
2025-01-31,2025年1月第4週,東証プライム,金融機関,金額,627351.333,534103.768,-93247.565
2025-02-07,2025年2月第1週,二市場,その他法人等,金額,54412.245,60896.273,6484.028
2025-02-07,2025年2月第1週,二市場,その他金融機関,金額,22195.22,21960.621,-234.599
2025-02-07,2025年2月第1週,二市場,事業法人,金額,311344.259,615141.91,303797.651
2025-02-07,2025年2月第1週,二市場,信託銀行,金額,499776.32,563490.923,63714.603
2025-02-07,2025年2月第1週,二市場,個人,金額,6812933.334,7302161.937,489228.603
2025-02-07,2025年2月第1週,二市場,委託計,金額,25516591.773,26051880.964,535289.191
2025-02-07,2025年2月第1週,二市場,投資信託,金額,430579.376,457364.293,26784.917
2025-02-07,2025年2月第1週,二市場,法人,金額,1449981.329,1750540.826,300559.497
2025-02-07,2025年2月第1週,二市場,海外投資家,金額,17131414.643,16865661.841,-265752.802
2025-02-07,2025年2月第1週,二市場,生保・損保,金額,52556.26,15866.746,-36689.514
2025-02-07,2025年2月第1週,二市場,総計,金額,28483851.273,28491829.424,7978.151
2025-02-07,2025年2月第1週,二市場,自己計,金額,2967259.5,2439948.46,-527311.04
2025-02-07,2025年2月第1週,二市場,証券会社,金額,122262.467,133516.36,11253.893
2025-02-07,2025年2月第1週,二市場,都銀・地銀等,金額,79117.649,15820.06,-63297.589
2025-02-07,2025年2月第1週,二市場,金融機関,金額,653645.449,617138.35,-36507.099
2025-02-07,2025年2月第1週,東証グロース,その他法人等,金額,2066.651,1376.398,-690.253
2025-02-07,2025年2月第1週,東証グロース,その他金融機関,金額,11.379,10.443,-0.936
2025-02-07,2025年2月第1週,東証グロース,事業法人,金額,5370.151,6117.046,746.895
2025-02-07,2025年2月第1週,東証グロース,信託銀行,金額,4384.552,1172.14,-3212.412
2025-02-07,2025年2月第1週,東証グロース,個人,金額,352544.271,347010.665,-5533.606
2025-02-07,2025年2月第1週,東証グロース,委託計,金額,612730.696,610574.544,-2156.152
2025-02-07,2025年2月第1週,東証グロース,投資信託,金額,3509.138,4156.416,647.278
2025-02-07,2025年2月第1週,東証グロース,法人,金額,15809.881,12846.178,-2963.703
2025-02-07,2025年2月第1週,東証グロース,海外投資家,金額,240381.279,246983.484,6602.205
2025-02-07,2025年2月第1週,東証グロース,生保・損保,金額,431.618,13.735,-417.883
2025-02-07,2025年2月第1週,東証グロース,総計,金額,639424.934,639100.028,-324.906
2025-02-07,2025年2月第1週,東証グロース,自己計,金額,26694.238,28525.484,1831.246
2025-02-07,2025年2月第1週,東証グロース,証券会社,金額,3995.265,3734.217,-261.048
2025-02-07,2025年2月第1週,東証グロース,都銀・地銀等,金額,36.392,0.0,-36.392
2025-02-07,2025年2月第1週,東証グロース,金融機関,金額,4863.941,1196.318,-3667.623
2025-02-07,2025年2月第1週,東証スタンダード,その他法人等,金額,2230.093,2604.486,374.393
2025-02-07,2025年2月第1週,東証スタンダード,その他金融機関,金額,150.207,792.203,641.996
2025-02-07,2025年2月第1週,東証スタンダード,事業法人,金額,14004.863,24196.886,10192.023
2025-02-07,2025年2月第1週,東証スタンダード,信託銀行,金額,8841.154,4156.281,-4684.873
2025-02-07,2025年2月第1週,東証スタンダード,個人,金額,314924.965,311008.857,-3916.108
2025-02-07,2025年2月第1週,東証スタンダード,委託計,金額,695447.491,700785.08,5337.589
2025-02-07,2025年2月第1週,東証スタンダード,投資信託,金額,6048.202,4626.685,-1421.517
2025-02-07,2025年2月第1週,東証スタンダード,法人,金額,34434.29,36561.053,2126.763
2025-02-07,2025年2月第1週,東証スタンダード,海外投資家,金額,339763.061,347441.624,7678.563
2025-02-07,2025年2月第1週,東証スタンダード,生保・損保,金額,2446.199,82.38,-2363.819
2025-02-07,2025年2月第1週,東証スタンダード,総計,金額,737441.93,744699.175,7257.245
2025-02-07,2025年2月第1週,東証スタンダード,自己計,金額,41994.439,43914.095,1919.656
2025-02-07,2025年2月第1週,東証スタンダード,証券会社,金額,6325.175,5773.546,-551.629
2025-02-07,2025年2月第1週,東証スタンダード,都銀・地銀等,金額,713.572,102.132,-611.44
2025-02-07,2025年2月第1週,東証スタンダード,金融機関,金額,12151.132,5132.996,-7018.136
2025-02-07,2025年2月第1週,東証プライム,その他法人等,金額,50095.058,56891.472,6796.414
2025-02-07,2025年2月第1週,東証プライム,その他金融機関,金額,22032.648,21157.975,-874.673
2025-02-07,2025年2月第1週,東証プライム,事業法人,金額,291409.652,584794.082,293384.43
2025-02-07,2025年2月第1週,東証プライム,信託銀行,金額,486542.817,558162.235,71619.418
2025-02-07,2025年2月第1週,東証プライム,個人,金額,6135925.808,6640978.258,505052.45
2025-02-07,2025年2月第1週,東証プライム,委託計,金額,24196956.861,24734091.82,537134.959
2025-02-07,2025年2月第1週,東証プライム,投資信託,金額,420871.674,448569.347,27697.673
2025-02-07,2025年2月第1週,東証プライム,法人,金額,1398980.687,1701063.669,302082.982
2025-02-07,2025年2月第1週,東証プライム,海外投資家,金額,16550176.66,16268082.884,-282093.776
2025-02-07,2025年2月第1週,東証プライム,生保・損保,金額,49664.68,15770.63,-33894.05
2025-02-07,2025年2月第1週,東証プライム,総計,金額,27095469.471,27096005.9,536.429
2025-02-07,2025年2月第1週,東証プライム,自己計,金額,2898512.61,2361914.08,-536598.53
2025-02-07,2025年2月第1週,東証プライム,証券会社,金額,111873.706,123967.009,12093.303
2025-02-07,2025年2月第1週,東証プライム,都銀・地銀等,金額,78364.158,15717.928,-62646.23
2025-02-07,2025年2月第1週,東証プライム,金融機関,金額,636604.303,610808.768,-25795.535
2025-02-14,2025年2月第2週,二市場,その他法人等,金額,51588.692,56535.958,4947.266
2025-02-14,2025年2月第2週,二市場,その他金融機関,金額,9130.271,16626.789,7496.518
2025-02-14,2025年2月第2週,二市場,事業法人,金額,298019.909,465585.443,167565.534
2025-02-14,2025年2月第2週,二市場,信託銀行,金額,315542.658,247445.66,-68096.998
2025-02-14,2025年2月第2週,二市場,個人,金額,5930839.66,5830721.572,-100118.088
2025-02-14,2025年2月第2週,二市場,委託計,金額,20978628.806,20976410.837,-2217.969
2025-02-14,2025年2月第2週,二市場,投資信託,金額,315343.713,307456.197,-7887.516
2025-02-14,2025年2月第2週,二市場,法人,金額,1092149.588,1110165.627,18016.039
2025-02-14,2025年2月第2週,二市場,海外投資家,金額,13836018.71,13932451.552,96432.842
2025-02-14,2025年2月第2週,二市場,生保・損保,金額,52675.566,6660.857,-46014.709
2025-02-14,2025年2月第2週,二市場,総計,金額,23240689.866,23278501.393,37811.527
2025-02-14,2025年2月第2週,二市場,自己計,金額,2262061.06,2302090.556,40029.496
2025-02-14,2025年2月第2週,二市場,証券会社,金額,119620.848,103072.086,-16548.762
2025-02-14,2025年2月第2週,二市場,都銀・地銀等,金額,49848.779,9854.723,-39994.056
2025-02-14,2025年2月第2週,二市場,金融機関,金額,427197.274,280588.029,-146609.245
2025-02-14,2025年2月第2週,東証グロース,その他法人等,金額,4566.432,3962.943,-603.489
2025-02-14,2025年2月第2週,東証グロース,その他金融機関,金額,159.395,3.75,-155.645
2025-02-14,2025年2月第2週,東証グロース,事業法人,金額,7715.933,8094.508,378.575
2025-02-14,2025年2月第2週,東証グロース,信託銀行,金額,2345.047,2614.532,269.485
2025-02-14,2025年2月第2週,東証グロース,個人,金額,354691.745,369431.909,14740.164
2025-02-14,2025年2月第2週,東証グロース,委託計,金額,664820.271,670999.53,6179.259
2025-02-14,2025年2月第2週,東証グロース,投資信託,金額,3099.42,2155.857,-943.563
2025-02-14,2025年2月第2週,東証グロース,法人,金額,18091.1,17016.176,-1074.924
2025-02-14,2025年2月第2週,東証グロース,海外投資家,金額,289172.498,281824.76,-7347.738
2025-02-14,2025年2月第2週,東証グロース,生保・損保,金額,47.13,11.591,-35.539
2025-02-14,2025年2月第2週,東証グロース,総計,金額,700119.573,699525.849,-593.724
2025-02-14,2025年2月第2週,東証グロース,自己計,金額,35299.302,28526.319,-6772.983
2025-02-14,2025年2月第2週,東証グロース,証券会社,金額,2864.928,2726.685,-138.243
2025-02-14,2025年2月第2週,東証グロース,都銀・地銀等,金額,157.743,172.995,15.252
2025-02-14,2025年2月第2週,東証グロース,金融機関,金額,2709.315,2802.868,93.553
2025-02-14,2025年2月第2週,東証スタンダード,その他法人等,金額,3048.803,3861.501,812.698
2025-02-14,2025年2月第2週,東証スタンダード,その他金融機関,金額,160.016,73.171,-86.845
2025-02-14,2025年2月第2週,東証スタンダード,事業法人,金額,11745.506,24957.257,13211.751
2025-02-14,2025年2月第2週,東証スタンダード,信託銀行,金額,5431.072,2963.842,-2467.23
2025-02-14,2025年2月第2週,東証スタンダード,個人,金額,336359.215,336887.123,527.908
2025-02-14,2025年2月第2週,東証スタンダード,委託計,金額,743814.18,755541.264,11727.084
2025-02-14,2025年2月第2週,東証スタンダード,投資信託,金額,8585.9,4902.701,-3683.199
2025-02-14,2025年2月第2週,東証スタンダード,法人,金額,31170.062,36901.493,5731.431
2025-02-14,2025年2月第2週,東証スタンダード,海外投資家,金額,371599.158,377486.138,5886.98
2025-02-14,2025年2月第2週,東証スタンダード,生保・損保,金額,1013.346,56.483,-956.863
2025-02-14,2025年2月第2週,東証スタンダード,総計,金額,784095.975,795298.528,11202.553
2025-02-14,2025年2月第2週,東証スタンダード,自己計,金額,40281.795,39757.264,-524.531
2025-02-14,2025年2月第2週,東証スタンダード,証券会社,金額,4685.745,4266.51,-419.235
2025-02-14,2025年2月第2週,東証スタンダード,都銀・地銀等,金額,1185.419,86.538,-1098.881
2025-02-14,2025年2月第2週,東証スタンダード,金融機関,金額,7789.853,3180.034,-4609.819
2025-02-14,2025年2月第2週,東証プライム,その他法人等,金額,43950.294,48629.991,4679.697
2025-02-14,2025年2月第2週,東証プライム,その他金融機関,金額,8810.188,16549.867,7739.679
2025-02-14,2025年2月第2週,東証プライム,事業法人,金額,277935.203,431551.24,153616.037
2025-02-14,2025年2月第2週,東証プライム,信託銀行,金額,307657.306,241865.989,-65791.317
2025-02-14,2025年2月第2週,東証プライム,個人,金額,5236427.774,5123079.961,-113347.813
2025-02-14,2025年2月第2週,東証プライム,委託計,金額,19565458.782,19546169.389,-19289.393
2025-02-14,2025年2月第2週,東証プライム,投資信託,金額,303615.547,300395.496,-3220.051
2025-02-14,2025年2月第2週,東証プライム,法人,金額,1042063.555,1055180.556,13117.001
2025-02-14,2025年2月第2週,東証プライム,海外投資家,金額,13174964.759,13271842.807,96878.048
2025-02-14,2025年2月第2週,東証プライム,生保・損保,金額,51593.448,6592.783,-45000.665
2025-02-14,2025年2月第2週,東証プライム,総計,金額,21751932.135,21778991.774,27059.639
2025-02-14,2025年2月第2週,東証プライム,自己計,金額,2186473.353,2232822.385,46349.032
2025-02-14,2025年2月第2週,東証プライム,証券会社,金額,112002.694,96066.065,-15936.629
2025-02-14,2025年2月第2週,東証プライム,都銀・地銀等,金額,48501.569,9595.19,-38906.379
2025-02-14,2025年2月第2週,東証プライム,金融機関,金額,416562.511,274603.829,-141958.682
2025-02-21,2025年2月第3週,二市場,その他法人等,金額,56978.879,57384.415,405.536
2025-02-21,2025年2月第3週,二市場,その他金融機関,金額,29865.706,16059.29,-13806.416
2025-02-21,2025年2月第3週,二市場,事業法人,金額,369263.717,579378.964,210115.247
2025-02-21,2025年2月第3週,二市場,信託銀行,金額,407226.638,373234.584,-33992.054
2025-02-21,2025年2月第3週,二市場,個人,金額,6902871.059,7077979.992,175108.933
2025-02-21,2025年2月第3週,二市場,委託計,金額,23995895.093,24149472.924,153577.831
2025-02-21,2025年2月第3週,二市場,投資信託,金額,497597.562,547461.441,49863.879
2025-02-21,2025年2月第3週,二市場,法人,金額,1462760.23,1606661.382,143901.152
2025-02-21,2025年2月第3週,二市場,海外投資家,金額,15513335.845,15350097.8,-163238.045
2025-02-21,2025年2月第3週,二市場,生保・損保,金額,46717.506,20792.614,-25924.892
2025-02-21,2025年2月第3週,二市場,総計,金額,26486706.512,26471733.74,-14972.772
2025-02-21,2025年2月第3週,二市場,自己計,金額,2490811.419,2322260.816,-168550.603
2025-02-21,2025年2月第3週,二市場,証券会社,金額,116927.959,114733.75,-2194.209
2025-02-21,2025年2月第3週,二市場,都銀・地銀等,金額,55110.222,12350.074,-42760.148
2025-02-21,2025年2月第3週,二市場,金融機関,金額,538920.072,422436.562,-116483.51
2025-02-21,2025年2月第3週,東証グロース,その他法人等,金額,3194.373,2103.449,-1090.924
2025-02-21,2025年2月第3週,東証グロース,その他金融機関,金額,155.193,16.346,-138.847
2025-02-21,2025年2月第3週,東証グロース,事業法人,金額,10280.379,10651.633,371.254
2025-02-21,2025年2月第3週,東証グロース,信託銀行,金額,7110.762,3179.41,-3931.352
2025-02-21,2025年2月第3週,東証グロース,個人,金額,469930.883,472055.999,2125.116
2025-02-21,2025年2月第3週,東証グロース,委託計,金額,876850.512,874668.459,-2182.053
2025-02-21,2025年2月第3週,東証グロース,投資信託,金額,3868.544,6326.499,2457.955
2025-02-21,2025年2月第3週,東証グロース,法人,金額,25020.345,22307.154,-2713.191
2025-02-21,2025年2月第3週,東証グロース,海外投資家,金額,377626.227,375668.951,-1957.276
2025-02-21,2025年2月第3週,東証グロース,生保・損保,金額,313.413,29.817,-283.596
2025-02-21,2025年2月第3週,東証グロース,総計,金額,914820.417,915493.694,673.277
2025-02-21,2025年2月第3週,東証グロース,自己計,金額,37969.905,40825.235,2855.33
2025-02-21,2025年2月第3週,東証グロース,証券会社,金額,4273.057,4636.355,363.298
2025-02-21,2025年2月第3週,東証グロース,都銀・地銀等,金額,97.681,0.0,-97.681
2025-02-21,2025年2月第3週,東証グロース,金融機関,金額,7677.049,3225.573,-4451.476
2025-02-21,2025年2月第3週,東証スタンダード,その他法人等,金額,3306.582,3104.162,-202.42
2025-02-21,2025年2月第3週,東証スタンダード,その他金融機関,金額,391.157,28.371,-362.786
2025-02-21,2025年2月第3週,東証スタンダード,事業法人,金額,13151.884,22682.896,9531.012
2025-02-21,2025年2月第3週,東証スタンダード,信託銀行,金額,8265.866,4252.065,-4013.801
